"names","avgs","df","sd","idf"
"morsel",66.8333333333333,6,19.7767586837203,12.7964452590618
"longest",50.1111111111111,18,21.4418512137661,11.2114827583407
"grant",62.6705882352941,85,22.2476263297776,8.9720168236453
"fact",60.9870967741935,310,22.2914699776548,7.10528335450877
"wobbl",56.8695652173913,23,20.6174883663116,10.857845803726
"lampoon",58.1935483870968,31,22.3860068811964,10.4272114493961
"hommag",60,2,1,14.381407759783
"men",65.7301038062284,289,22.3537457760867,7.20648207728233
"childhood",70.8723404255319,47,23.7047371242565,9.82681890810537
"ala",49.7021276595745,47,16.4791794154165,9.82681890810537
"magnifi",66.8888888888889,9,21.7571942013151,12.2114827583407
"specif",70.1641791044776,67,19.4953696211236,9.31531856932523
"trump",59.56,25,19.3849576193873,10.7375515700083
"substanc",58.0210526315789,95,18.5916922772669,8.81155215145206
"bwestern",50,1,1,15.381407759783
"agon",53.7647058823529,17,29.3295989465186,11.2939449185327
"165",75,2,36.3553390593274,14.381407759783
"embodi",73.0952380952381,42,23.9557469544036,9.98909033700425
"immedi",62.6481481481481,54,27.7293615728256,9.62652025761954
"fade",59.72,50,21.0530317317021,9.73755157000828
"implic",72,24,18.0574476912324,10.7964452590618
"stagger",64.6,40,26.5511553253769,10.0594796648956
"raw",73.3333333333333,75,21.6668119727528,9.15258906928713
"lyric",77.7321428571429,56,18.354581340571,9.5740528377254
"chao",66.0882352941177,34,24.6327554492653,10.2939449185327
"courag",65.9058823529412,85,21.4168601717235,8.9720168236453
"overwhelm",65.3076923076923,78,22.5830065983906,9.09600554092076
"rawest",69.5,4,25.9866631092136,13.381407759783
"portray",66.5645161290323,124,20.0703626252432,8.42721144939613
"save",56.463829787234,235,21.5116646564693,7.50489081321801
"privat",73.3191489361702,47,19.860017961837,9.82681890810537
"ryan",65.4047619047619,84,22.1010871915529,8.98909033700425
"watersh",80.75,4,18.1925371406705,13.381407759783
"cyclon",92.6666666666667,3,7.42910050732864,13.7964452590618
"shatter",74.5277777777778,36,24.2532469144309,10.2114827583407
"alon",63.8411214953271,107,25.0220612176698,8.63994077338186
"savag",75.1702127659574,47,15.3122312375543,9.82681890810537
"excruci",41.0588235294118,34,26.7481287069043,10.2939449185327
"sieg",68.2307692307692,13,19.8862994705768,11.6809680416419
"remind",70.4318181818182,176,22.1669799206462,7.92197614114571
"challeng",71.0130718954248,153,20.3455376767196,8.12401991709035
"push",60.6115107913669,139,19.7545205338498,8.2624666870595
"limit",61.7916666666667,144,18.7002528526841,8.21148275834069
"valu",61.4095744680851,188,21.5966435620264,7.82681890810537
"debt",63.9444444444444,18,14.9134814953074,11.2114827583407
"benefit",63.5483870967742,93,17.0403811953459,8.84224894867497
"other",65.4201183431953,169,20.2547414688832,7.98052832350082
"finess",56.3333333333333,33,24.2589588474348,10.3370136404246
"actionfil",58.6666666666667,3,19.8767935130237,13.7964452590618
"climax",63.3125,144,21.4037802441545,8.21148275834069
"viscer",71.6395348837209,86,22.1870730792027,8.95514300508091
"screed",100,1,1,15.381407759783
"racism",59.3157894736842,19,28.5742485171681,11.1334802463394
"incendiari",66.5714285714286,7,13.8173988892331,12.5740528377254
"kill",56.8510638297872,235,22.3088588810417,7.50489081321801
"norton",66,23,18.946891348947,10.857845803726
"showboat",73.625,8,19.9430537589451,12.381407759783
"flamboy",68.962962962963,27,20.6517399532683,10.6265202576195
"sadist",51.9318181818182,44,24.6607787790531,9.92197614114571
"junior",60.3529411764706,17,17.8520813865476,11.2939449185327
"sociopath",58.3333333333333,15,21.7421815448158,11.4745171641745
"rueful",75.7,10,15.2052415991031,12.0594796648956
"welldrawn",71.75,4,4.947573094109,13.381407759783
"sketch",54.9733333333333,75,19.6083193639176,9.15258906928713
"search",54.1588785046729,107,25.1844911839121,8.63994077338186
"principl",63.0833333333333,12,24.2514255020803,11.7964452590618
"overbak",51.6666666666667,3,21.2072594216369,13.7964452590618
"studio",58.8988095238095,168,24.0665893335894,7.98909033700425
"walltowal",56.4,15,26.5281357385477,11.4745171641745
"depict",68.4964028776978,139,21.4791778667353,8.2624666870595
"antisemit",59.5,4,24.685438564654,13.381407759783
"jailhous",70,2,8.07106781186548,14.381407759783
"wellact",72.5,68,13.2565851931529,9.29394491853267
"easi",64.5919732441472,299,20.2130601498415,7.1574060855849
"overlook",64.0909090909091,33,18.0557241790763,10.3370136404246
"forgotten",60.5737704918033,61,24.9558336781068,9.45067042222012
"unintent",40.7254901960784,51,17.6626269614038,9.70898241781151
"leadfoot",36.5,6,16.8965405041474,12.7964452590618
"grandios",65.6,25,18.7200451466693,10.7375515700083
"surfac",67.4634146341463,123,20.190286427324,8.43889325444377
"verisimilitud",71.5555555555556,9,19.8753219251428,12.2114827583407
"couldnt",56.2845528455285,123,24.5429570148555,8.43889325444377
"current",66.5714285714286,77,20.6223748304063,9.11462121908811
"sporad",55.8653846153846,52,14.4645924137635,9.68096804164191
"american",70.9488636363636,528,24.3867580932928,6.33701364042455
"x",59.53125,32,29.9916388113494,10.381407759783
"typic",64.6702127659574,94,21.1832403048063,8.82681890810537
"smother",43.1,10,13.7231198130717,12.0594796648956
"rightminded",50,1,1,15.381407759783
"hobbl",44.0909090909091,11,23.0156968795201,11.9219761411457
"scripter",60,2,15.142135623731,14.381407759783
"mckenna",55.3333333333333,3,18.6162803489651,13.7964452590618
"simplist",55.5853658536585,41,19.5727967869087,10.0238557551649
"kneejerk",58.6,5,15.993331851193,13.0594796648956
"liber",66.1363636363636,66,19.9338007591928,9.33701364042455
"suburban",67.4,30,18.2258826909613,10.4745171641745
"white",59.9825581395349,172,20.5721707902073,7.95514300508091
"highenergi",64.6666666666667,15,19.8856206322871,11.4745171641745
"total",59.2517006802721,147,26.1842099740965,8.18173541494664
"ungain",48.6428571428571,14,19.2192085568929,11.5740528377254
"ungainli",100,1,1,15.381407759783
"fond",65.8529411764706,34,21.9431153842124,10.2939449185327
"peerless",67.8181818181818,11,32.1699155655519,11.9219761411457
"invent",70.3521126760563,284,20.2640925179074,7.23166064027832
"charli",63.8148148148148,54,24.4296007536299,9.62652025761954
"got",59.3791821561338,269,23.0502583512866,7.30994539722638
"acknowledg",57.9354838709677,31,21.356711397589,10.4272114493961
"1936",75,2,36.3553390593274,14.381407759783
"substitut",55.0384615384615,26,22.2386078060324,10.6809680416419
"machineag",100,1,1,15.381407759783
"gag",54.9721254355401,287,20.1290955670931,7.21650083310732
"victoriana",87.5,2,18.6776695296637,14.381407759783
"consequ",60.4634146341463,41,23.0023834629065,10.0238557551649
"coldest",83.6666666666667,3,19.8767935130237,13.7964452590618
"featur",63.5495495495495,555,21.8790304432845,6.26506379854554
"burlesqu",58.4090909090909,22,18.7245030581398,10.9219761411457
"author",63.8026315789474,76,22.728641458893,9.13348024633942
"deliri",79.3061224489796,49,17.0652369025388,9.7666979156678
"ingeni",74.0147058823529,68,19.7381744973808,9.29394491853267
"saturday",59.609375,64,24.5011767267021,9.38140775978301
"matine",68.3076923076923,13,22.9597533964015,11.6809680416419
"oldtim",78,6,23.9782505861521,12.7964452590618
"12part",100,1,1,15.381407759783
"saturdaytosaturday",100,1,1,15.381407759783
"thief",58.4736842105263,19,29.0443466694619,11.1334802463394
"baghdad",95,2,8.07106781186548,14.381407759783
"translat",65.2,60,22.4664104978223,9.47451716417449
"tv",57.7972972972973,222,21.0192077876511,7.5869918934329
"smart",73.6595744680851,517,18.1112459680253,6.36738728946807
"likabl",64.8157894736842,190,17.9952611869482,7.81155215145206
"dash",66.390243902439,41,22.8870715820784,10.0238557551649
"romanc",63.1436170212766,376,23.7976750089917,6.82681890810537
"fastpac",68.5744680851064,47,17.0281609252496,9.82681890810537
"afternoon",66.0344827586207,29,19.4961053016588,10.5234267646554
"solid",67.6377358490566,265,15.7171852033175,7.33155921033245
"harrison",65.6923076923077,26,21.4543770000833,10.6809680416419
"gave",54.1875,32,26.3229941408607,10.381407759783
"indiana",66.9583333333333,24,21.9750973810595,10.7964452590618
"jone",65.75,108,19.6141966723522,8.62652025761954
"idol",61,14,27.8843677770044,11.5740528377254
"deft",75.7606837606838,117,19.2844618284495,8.5110430401996
"veil",79,7,21.9443707632067,12.5740528377254
"proceed",53.7469879518072,83,19.6566168040463,9.00636832843608
"suspend",68.5294117647059,17,25.3775451159946,11.2939449185327
"disbelief",63.6,35,23.4829347048195,10.252124742838
"settl",56.6697247706422,109,18.8730373415499,8.61322343500608
"underr",65.1111111111111,18,17.9805732907062,11.2114827583407
"descend",61.58,50,23.3269673128205,9.73755157000828
"camp",54.78,100,22.8371289784212,8.73755157000828
"rever",64.7586206896552,29,22.0893594910761,10.5234267646554
"darabont",61.8,5,20.110206696946,13.0594796648956
"it",61.6296296296296,27,26.0770323175919,10.6265202576195
"dickensian",67.6,5,17.9204018864801,13.0594796648956
"excess",62.9083333333333,120,20.716902203262,8.47451716417449
"jingl",63.4285714285714,7,17.4302276597855,12.5740528377254
"christmasseason",75,1,1,15.381407759783
"chees",59.2,35,18.7280104056032,10.252124742838
"lean",70.8378378378378,74,19.0933856279081,9.17195439415406
"toward",62.5598086124402,209,20.4532850686766,7.67404862770212
"mile",66.2888888888889,45,19.525930503219,9.88955466345333
"extrem",63.7473684210526,190,22.7311462630455,7.81155215145206
"lure",67.8846153846154,26,19.3985367311141,10.6809680416419
"hit",64.0154241645244,389,21.0557154009743,6.77778141479681
"shorter",69.9090909090909,22,15.4647653707012,10.9219761411457
"lessambiti",75,1,1,15.381407759783
"walk",61.0267379679144,187,23.1600806341164,7.83451329989537
"lighter",67.3571428571429,28,16.0338242977585,10.5740528377254
"tread",65.1052631578947,19,19.0335943814812,11.1334802463394
"shameless",55.78125,96,20.3902868386265,8.79644525906185
"manipul",58.0387596899225,129,20.4861341330088,8.37018050435975
"jam",60.04,25,25.7596445854944,10.7375515700083
"haul",51.5,12,26.7028473838282,11.7964452590618
"sentenc",55.2962962962963,27,26.7559773716776,10.6265202576195
"quicker",50.6,5,37.2877389761335,13.0594796648956
"effortless",77.6666666666667,63,18.3595748424228,9.40412783628309
"jimmi",61.2727272727273,22,24.0593061849571,10.9219761411457
"stewart",61.275,40,16.5117614599292,10.0594796648956
"looni",63.0416666666667,24,16.6829432870532,10.7964452590618
"sweet",69.8211764705882,425,17.7913393986701,6.65008872875794
"logic",56.5075757575758,132,24.8892151118102,8.33701364042455
"overstat",35,3,14.228756555323,13.7964452590618
"schmaltz",54.7058823529412,34,21.505031772366,10.2939449185327
"suffoc",53.4583333333333,24,21.9263286766709,10.7964452590618
"deliber",66.1232876712329,73,18.9744766617367,9.19158320090299
"river",79.8064516129032,31,22.2687867618861,10.4272114493961
"molass",51,5,26.5929677841395,13.0594796648956
"although",63.1977077363897,349,18.7308548333472,6.93432453357335
"late",60.0921052631579,152,23.4137361097931,8.13348024633942
"drum",61.2,10,28.6477847213841,12.0594796648956
"chazell",86,7,10.5043849529222,12.5740528377254
"cathart",73.7058823529412,17,24.9341928678469,11.2939449185327
"crescendo",58,6,28.2396769437525,12.7964452590618
"simmon",66.5,4,33.1403173599764,13.381407759783
"tvs",60.1538461538462,13,20.8025509882193,11.6809680416419
"closer",68.6756756756757,74,21.9958300544226,9.17195439415406
"tantrumtoss",100,1,1,15.381407759783
"editor",68,21,25.3823706804732,10.9890903370042
"j",63.1935483870968,31,23.2117376700379,10.4272114493961
"jonah",49.0588235294118,17,25.4143159545667,11.2939449185327
"jameson",100,1,1,15.381407759783
"spiderman",62.7272727272727,44,23.1741140053868,9.92197614114571
"fletcher",57.2222222222222,9,28.4170466032438,12.2114827583407
"monster",61.1814159292035,226,21.725675107289,7.56122879736782
"explain",53.8823529411765,85,23.4962492983385,8.9720168236453
"hing",63.0666666666667,15,25.7890144639765,11.4745171641745
"pair",62.7699115044248,113,21.4183954392486,8.56122879736782
"command",68.5466666666667,75,20.3448738466847,9.15258906928713
"flourish",68.15,40,20.0364697222773,10.0594796648956
"whiplash",70.4117647058823,17,20.261551156155,11.2939449185327
"payoff",61.5058823529412,85,21.7918387889116,8.9720168236453
"ambit",67.2384615384615,130,19.3792113124449,8.35903994675455
"directori",64.6404494382023,89,22.9717003888531,8.90567432881661
"reckon",71.3333333333333,21,17.9213868619961,10.9890903370042
"prove",64.3624161073825,298,21.1859085980117,7.16223923932084
"builder",48.75,4,29.3945417290014,13.381407759783
"load",62.3953488372093,86,20.766447548824,8.95514300508091
"needtosucce",90,1,1,15.381407759783
"grab",65.025974025974,77,23.665748577496,9.11462121908811
"neyman",84,2,6.65685424949238,14.381407759783
"fray",62.25,8,23.3654708359624,12.381407759783
"intensifi",74.8888888888889,9,16.7118143799852,12.2114827583407
"damien",60.5,4,23.5905584998099,13.381407759783
"musicianship",88,1,1,15.381407759783
"cymbal",63,2,36.3553390593274,14.381407759783
"crash",58.0779220779221,77,23.4427729744638,9.11462121908811
"unromant",68.25,4,21.7103033938826,13.381407759783
"educ",70.125,32,21.5877351525047,10.381407759783
"noteworthi",65.3571428571429,14,21.8681101678619,11.5740528377254
"border",61.8695652173913,46,20.5807260058935,9.85784580372599
"quest",70.0243902439024,41,19.8792052333752,10.0238557551649
"directorwrit",85.5,2,4.53553390593274,14.381407759783
"journeynot",83,1,1,15.381407759783
"examin",75.3728813559322,59,20.4501115191243,9.49876471042116
"cost",60.46875,32,27.0161046587091,10.381407759783
"reward",72.3298969072165,97,20.8802255444347,8.78149491759588
"profess",63.5555555555556,9,34.3733093620902,12.2114827583407
"rhythm",64.0849056603774,106,21.2579169354217,8.65348730521981
"cross",61.0934579439252,107,22.3256567552567,8.63994077338186
"crazi",67.3603603603604,111,22.7166851617464,8.5869918934329
"andrew",63.2916666666667,48,20.5164505987034,9.79644525906185
"antithesi",52.5,2,39.8908729652601,14.381407759783
"letsputonashow",68.3333333333333,3,17.0727512683216,13.7964452590618
"fluff",60.7368421052632,38,14.0688079452386,10.1334802463394
"whiplashi",80,1,1,15.381407759783
"wage",72,6,18.3781471969828,12.7964452590618
"allout",68.3571428571429,14,25.4968040077355,11.5740528377254
"commit",59.4689655172414,145,21.9543336715071,8.20149866976807
"scrape",51.9411764705882,17,33.7575765820583,11.2939449185327
"edg",64.9953271028037,214,18.7294475772611,7.63994077338186
"apolog",68.695652173913,23,18.4913869261643,10.857845803726
"eclips",60.25,16,17.933202099229,11.381407759783
"els",57.7552870090634,331,23.7319810924405,7.01072035297579
"teller",60,11,24.5966099260042,11.9219761411457
"careermak",77.3333333333333,6,15.2781884938765,12.7964452590618
"19yearold",80,1,1,15.381407759783
"jazz",70.2,15,28.5323186714917,11.4745171641745
"drummer",62,4,23.494443758404,13.381407759783
"buddi",67.6627906976744,86,18.9283610124007,8.95514300508091
"sensit",70.2884615384615,104,18.8443502668242,8.68096804164191
"hand",62.2299651567944,287,22.6272314665533,7.21650083310732
"bulli",62.4516129032258,31,25.2416153335229,10.4272114493961
"concept",55.4057142857143,175,22.8745370112862,7.93019664795068
"pursuit",56.6451612903226,31,21.7951090196658,10.4272114493961
"pound",64.7380952380952,42,21.2183924040796,9.98909033700425
"templ",64.6,10,14.7695315824468,12.0594796648956
"feverish",66.8235294117647,17,19.3311050339227,11.2939449185327
"tempo",64.6666666666667,6,13.2746350930146,12.7964452590618
"riff",58.4576271186441,59,23.3917488142845,9.49876471042116
"pole",85.4285714285714,7,12.2376916795984,12.5740528377254
"pianist",79.8571428571429,7,13.6942056522989,12.5740528377254
"szpilman",92,3,7.92820323027551,13.7964452590618
"polanski",73.9148936170213,47,22.7513915469233,9.82681890810537
"freder",100,1,1,15.381407759783
"chopin",89,3,20.0525588832576,13.7964452590618
"fit",60.7747252747253,182,21.1439246474055,7.87361311958431
"speak",62.5488721804511,133,25.6027425686692,8.32612532428182
"loudest",70.375,8,19.8901901979383,12.381407759783
"poland",81.5,2,27.1629509039023,14.381407759783
"artistri",70.9318181818182,44,21.2040724967652,9.92197614114571
"barrier",59.7058823529412,17,25.0358188592628,11.2939449185327
"melt",63,19,23.1710521977545,11.1334802463394
"roman",65.0588235294118,34,24.3587841844128,10.2939449185327
"center",62.3757961783439,157,20.5531537271137,8.08678701089138
"enigmat",73.9565217391304,23,18.4029210214565,10.857845803726
"arabia",67.6,5,42.0645832804864,13.0594796648956
"cann",66.0769230769231,13,28.7712727425948,11.6809680416419
"palm",67.2307692307692,13,24.4952259198681,11.6809680416419
"dor",89.75,4,9.26135582092915,13.381407759783
"winner",67.359375,64,22.9446397168326,9.38140775978301
"detract",66.25,12,17.9926454679664,11.7964452590618
"portrait",74.8479532163743,171,20.0108400630714,7.96355524489711
"imposs",66.1849710982659,173,22.4736291660984,7.94677953214628
"shake",66.3428571428571,70,23.1587720806958,9.25212474283804
"2002",64.7333333333333,15,30.8890010029171,11.4745171641745
"festiv",58.7727272727273,22,24.8665572320885,10.9219761411457
"bestpictur",88,1,1,15.381407759783
"skip",51.0512820512821,39,22.5479254318914,10.0960055409208
"quirki",67.4690265486726,113,19.4376704817591,8.56122879736782
"extent",63.4583333333333,24,21.0347072040902,10.7964452590618
"bear",61.3063063063063,111,19.7106157484766,8.5869918934329
"residu",69,2,27.8700576850888,14.381407759783
"autobiographi",75.2,5,11.9863551735778,13.0594796648956
"presum",51.8260869565217,23,23.870489468692,10.857845803726
"german",63.3793103448276,29,26.2903338297792,10.5234267646554
"spare",67.2236842105263,76,20.6574658822616,9.13348024633942
"salvat",63.2380952380952,21,21.4594837713584,10.9890903370042
"confront",69.0833333333333,48,19.1152731298034,9.79644525906185
"captain",71.8333333333333,36,17.2436800897193,10.2114827583407
"wilm",88,1,1,15.381407759783
"hosenfeld",88,1,1,15.381407759783
"paus",53.9090909090909,33,21.4608828566298,10.3370136404246
"nuanc",70.8521739130435,115,18.2154782855739,8.53591770883863
"problemat",55.3333333333333,12,14.6203946901384,11.7964452590618
"shrewd",76.1481481481482,54,18.0497688883882,9.62652025761954
"number",60.9139784946237,186,19.3165297751769,7.84224894867497
"kinder",57.4285714285714,7,25.589002574709,12.5740528377254
"gentler",70.3,10,20.5962014459719,12.0594796648956
"termin",58.0952380952381,63,20.8581374282639,9.40412783628309
"produc",59.641592920354,226,23.6264318418917,7.56122879736782
"e",67.3888888888889,18,20.9208400746817,11.2114827583407
"twilight",57.2368421052632,76,20.8170757486585,9.13348024633942
"god",59.4905660377358,106,26.5697906887606,8.65348730521981
"merci",62.0769230769231,26,24.1256101790601,10.6809680416419
"2",56.7329545454545,352,22.4816490774393,6.92197614114571
"wouldnt",61.7438016528926,121,22.6650751693518,8.46254452250841
"mindboggl",77.6,5,26.4224310403234,13.0594796648956
"epiphani",64,10,24.2091935807056,12.0594796648956
"commerci",59.4285714285714,112,25.0396497874816,8.5740528377254
"meet",62.4744525547445,137,22.0559759199318,8.28337567682248
"puriti",79.6153846153846,13,18.750767408474,11.6809680416419
"villain",61.4791666666667,144,22.9117648094109,8.21148275834069
"fierc",73.8730158730159,63,20.6185330939346,9.40412783628309
"heroin",65.9615384615385,104,18.6442312016573,8.68096804164191
"boy",60.5674846625767,326,21.1304985101958,7.03267960555193
"furlong",88,1,1,15.381407759783
"noon",73,7,21.6559111797729,12.5740528377254
"didnt",55.1505376344086,186,22.7106008414916,7.84224894867497
"whole",61.1044444444444,450,22.5157315994792,6.56762656856597
"hundr",68.72,25,20.0296260254023,10.7375515700083
"mil",65,2,22.2132034355964,14.381407759783
"explod",61.4339622641509,53,23.6023394244951,9.65348730521981
"vehicl",56.936170212766,141,19.3498589974954,8.24185640738421
"wreck",56.0512820512821,39,23.9036295881917,10.0960055409208
"sheer",65.1875,144,24.659285718282,8.21148275834069
"sweati",64.6666666666667,18,20.7513960787288,11.2114827583407
"alien",62.6443298969072,194,22.4515309504609,7.78149491759588
"cameron",68.2586206896552,58,26.0316013217451,9.52342676465543
"rate",62.0704225352113,71,21.7951395033015,9.23166064027832
"rather",58.7584830339321,501,21.1075993816818,6.4127409665878
"relentless",57.9242424242424,132,22.8553961098021,8.33701364042455
"pummel",62.7333333333333,15,16.7863714579863,11.4745171641745
"135",75,1,1,15.381407759783
"halfhour",55.9677419354839,31,19.1116608312025,10.4272114493961
"leaner",68.3333333333333,6,12.2546286774228,12.7964452590618
"meaner",69.5,10,16.1749061867867,12.0594796648956
"arni",68.6,5,18.242389625571,13.0594796648956
"cute",56.2848837209302,172,18.7801783152496,7.95514300508091
"problemo",75,1,1,15.381407759783
"hasta",75,1,1,15.381407759783
"vista",73.2222222222222,9,14.451559182654,12.2114827583407
"babi",63.0579710144928,69,21.9557545500956,9.27288330300484
"squint",54.8333333333333,6,37.7010444901322,12.7964452590618
"popey",77,8,19.5395330500605,12.381407759783
"verv",67.5121951219512,41,16.0915902926423,10.0238557551649
"innov",68.3513513513514,37,23.67183300953,10.1719543941541
"eyepop",70.2857142857143,35,15.8790643059921,10.252124742838
"relinquish",77.5,2,4.53553390593274,14.381407759783
